期間,エリア,年,月,日,年齢,便,同乗者数,週,曜日,乗車座標,,降車座標,
term,area,year,month,day,age,binn,passenger,week,yobi,O_X,O_Y,D_X,D_Y
4,4,2023,11,16,81,3,2,3,木,137.147005,37.308615,137.04574,37.265355
4,4,2023,11,16,92,3,2,3,木,137.147005,37.308615,137.05365,37.279058
4,5,2023,11,16,80,3,3,3,木,137.147005,37.308615,137.259326,37.332611
4,5,2023,11,16,85,3,3,3,木,137.147005,37.308615,137.229645,37.297742
4,5,2023,11,16,77,3,3,3,木,137.147005,37.308615,137.229645,37.297742
4,6,2023,11,16,85,3,4,3,木,137.147005,37.308615,137.256723,37.34734
4,6,2023,11,16,81,3,4,3,木,137.147005,37.308615,137.235317,37.338946
4,6,2023,11,16,95,3,4,3,木,137.147005,37.308615,137.220123,37.330639
4,6,2023,11,16,81,3,4,3,木,137.147005,37.308615,137.212371,37.333103
4,1,2023,11,16,88,4,1,3,木,137.147005,37.308615,137.11971,37.394784
4,2,2023,11,16,87,4,2,3,木,137.147005,37.308615,137.076181,37.375719
4,2,2023,11,16,72,4,2,3,木,137.147005,37.308615,137.006106,37.371875
4,3,2023,11,16,76,4,2,3,木,137.147005,37.308615,137.106016,37.332129
4,3,2023,11,16,87,4,2,3,木,137.147005,37.308615,137.074928,37.312417
4,1,2023,11,16,81,5,1,3,木,137.147005,37.308615,137.11971,37.394784
4,2,2023,11,17,81,1,2,3,金,137.076181,37.375719,137.147005,37.308615
4,2,2023,11,17,88,1,2,3,金,137.076181,37.375719,137.147005,37.308615
4,4,2023,11,17,85,1,1,3,金,137.077624,37.257098,137.147005,37.308615
4,5,2023,11,17,85,1,1,3,金,137.233891,37.301224,137.147005,37.308615
4,6,2023,11,17,67,1,1,3,金,137.147005,37.308615,137.220123,37.330639
4,4,2023,11,17,79,2,1,3,金,137.085224,37.255212,137.148162,37.308786
4,5,2023,11,17,96,2,2,3,金,137.232884,37.302634,137.148831,37.309181
4,5,2023,11,17,87,2,2,3,金,137.232884,37.302634,137.148831,37.309181
4,3,2023,11,17,76,3,2,3,金,137.147005,37.308615,137.060514,37.322448
4,3,2023,11,17,80,3,2,3,金,137.147005,37.308615,137.095368,37.325405
4,5,2023,11,17,81,3,1,3,金,137.147005,37.308615,137.221745,37.300365
4,2,2023,11,17,81,4,2,3,金,137.147005,37.308615,137.076181,37.375719
4,2,2023,11,17,88,4,2,3,金,137.147005,37.308615,137.076181,37.375719
4,4,2023,11,17,85,4,2,3,金,137.147005,37.308615,137.077624,37.257098
4,4,2023,11,17,79,4,2,3,金,137.147005,37.308615,137.085224,37.255212
4,2,2023,11,20,87,1,2,4,月,137.076181,37.375719,137.147005,37.308615
4,2,2023,11,20,78,1,2,4,月,137.076181,37.375719,137.147005,37.308615
4,3,2023,11,20,62,1,2,4,月,137.060514,37.322448,137.147005,37.308615
4,3,2023,11,20,90,1,2,4,月,137.074928,37.312417,137.147005,37.308615
4,4,2023,11,20,90,1,1,4,月,137.060525,37.274462,137.147005,37.308615
4,6,2023,11,20,81,1,1,4,月,137.235317,37.338946,137.147005,37.308615
4,1,2023,11,20,81,2,1,4,月,137.11971,37.394784,137.147005,37.308615
4,2,2023,11,20,72,2,1,4,月,136.999816,37.350227,137.147005,37.308615
4,3,2023,11,20,83,2,2,4,月,136.977028,37.308906,137.147005,37.308615
4,3,2023,11,20,64,2,2,4,月,136.977028,37.308906,137.147005,37.308615
4,5,2023,11,20,89,2,2,4,月,137.232128,37.305714,137.147005,37.308615
4,5,2023,11,20,87,2,2,4,月,137.232128,37.305714,137.147005,37.308615
4,2,2023,11,20,87,3,1,4,月,137.147005,37.308615,137.076181,37.375719
4,3,2023,11,20,83,3,4,4,月,137.147005,37.308615,136.977028,37.308906
4,3,2023,11,20,64,3,4,4,月,137.147005,37.308615,136.977028,37.308906
4,3,2023,11,20,62,3,4,4,月,137.147005,37.308615,137.074928,37.312417
4,3,2023,11,20,90,3,4,4,月,137.147005,37.308615,137.060514,37.322448
4,4,2023,11,20,32,3,2,4,月,137.147005,37.308615,137.04574,37.265355
4,4,2023,11,20,90,3,2,4,月,137.147005,37.308615,137.060525,37.274462
4,5,2023,11,20,89,3,2,4,月,137.147005,37.308615,137.232128,37.305714
4,5,2023,11,20,87,3,2,4,月,137.147005,37.308615,137.232128,37.305714
4,6,2023,11,20,81,3,1,4,月,137.147005,37.308615,137.235317,37.338946
4,1,2023,11,20,81,4,1,4,月,137.147005,37.308615,137.11971,37.394784
4,2,2023,11,20,72,4,1,4,月,137.147005,37.308615,136.999816,37.350227
4,2,2023,11,21,81,1,2,4,火,137.076181,37.375719,137.147005,37.308615
4,2,2023,11,21,81,1,2,4,火,136.999816,37.350227,137.147005,37.308615
4,3,2023,11,21,87,1,3,4,火,136.977028,37.308906,137.147005,37.308615
4,3,2023,11,21,87,1,3,4,火,137.106016,37.332129,137.147005,37.308615
4,3,2023,11,21,82,1,3,4,火,137.100438,37.31086,137.147005,37.308615
4,4,2023,11,21,81,2,2,4,火,137.04574,37.265355,137.146736,37.299112
4,4,2023,11,21,32,2,2,4,火,137.04574,37.265355,137.146736,37.299112
4,5,2023,11,21,80,2,1,4,火,137.215522,37.298141,137.147005,37.308615
4,2,2023,11,21,81,3,1,4,火,137.147005,37.308615,137.076181,37.375719
4,3,2023,11,21,87,3,1,4,火,137.147005,37.308615,136.977028,37.308906
4,4,2023,11,21,81,3,3,4,火,137.147005,37.308615,137.04574,37.265355
4,4,2023,11,21,32,3,3,4,火,137.147005,37.308615,137.04574,37.265355
4,4,2023,11,21,93,3,3,4,火,137.147005,37.308615,137.086385,37.281212
4,5,2023,11,21,91,3,4,4,火,137.147005,37.308615,137.229945,37.298852
4,5,2023,11,21,84,3,4,4,火,137.147005,37.308615,137.237571,37.310998
4,5,2023,11,21,81,3,4,4,火,137.147005,37.308615,137.205407,37.306037
4,5,2023,11,21,80,3,4,4,火,137.147005,37.308615,137.215522,37.298141
4,6,2023,11,21,75,3,2,4,火,137.147005,37.308615,137.212371,37.333103
4,6,2023,11,21,79,3,2,4,火,137.147005,37.308615,137.19014,37.335377
4,3,2023,11,21,62,4,2,4,火,137.147005,37.308615,137.060514,37.322448
4,3,2023,11,21,82,4,2,4,火,137.147005,37.308615,137.100438,37.31086
4,5,2023,11,21,87,4,2,4,火,137.147005,37.308615,137.232884,37.302634
4,5,2023,11,21,81,4,2,4,火,137.147005,37.308615,137.232884,37.302634
4,1,2023,11,22,91,1,2,4,水,137.140527,37.379198,137.147005,37.308615
4,1,2023,11,22,91,1,2,4,水,137.140527,37.379198,137.147005,37.308615
4,2,2023,11,22,83,1,3,4,水,137.076181,37.375719,137.147005,37.308615
4,2,2023,11,22,85,1,3,4,水,137.076181,37.375719,137.147005,37.308615
4,2,2023,11,22,81,1,3,4,水,137.076181,37.375719,137.147005,37.308615
4,3,2023,11,22,87,1,3,4,水,137.074928,37.312417,137.147005,37.308615
4,3,2023,11,22,86,1,3,4,水,137.074928,37.312417,137.147005,37.308615
4,3,2023,11,22,83,1,3,4,水,137.081298,37.350051,137.147005,37.308615
4,4,2023,11,22,82,1,1,4,水,137.02836,37.286685,137.147005,37.308615
4,6,2023,11,22,83,1,1,4,水,137.258001,37.353332,137.147005,37.308615
4,2,2023,11,22,95,2,4,4,水,137.076181,37.375719,137.147005,37.308615
4,2,2023,11,22,72,2,4,4,水,136.999816,37.350227,137.147005,37.308615
4,2,2023,11,22,96,2,4,4,水,137.006106,37.371875,137.147005,37.308615
4,2,2023,11,22,87,2,4,4,水,137.006106,37.371875,137.147005,37.308615
4,5,2023,11,22,80,2,2,4,水,137.248855,37.329206,137.147005,37.308615
4,5,2023,11,22,70,2,2,4,水,137.222708,37.318675,137.147005,37.308615
4,2,2023,11,22,83,3,2,4,水,137.147005,37.308615,137.076181,37.375719
4,2,2023,11,22,81,3,2,4,水,137.147005,37.308615,137.076181,37.375719
4,3,2023,11,22,87,3,3,4,水,137.147005,37.308615,137.074928,37.312417
4,3,2023,11,22,83,3,3,4,水,137.147005,37.308615,137.081298,37.350051
4,3,2023,11,22,76,3,3,4,水,137.147005,37.308615,137.081802,37.339192
4,5,2023,11,22,57,3,2,4,水,137.147005,37.308615,137.259326,37.332611
4,5,2023,11,22,70,3,2,4,水,137.147005,37.308615,137.222708,37.318675
4,6,2023,11,22,83,3,1,4,水,137.147005,37.308615,137.258001,37.353332
4,1,2023,11,22,91,4,2,4,水,137.147005,37.308615,137.140527,37.379198
4,1,2023,11,22,91,4,2,4,水,137.147005,37.308615,137.140527,37.379198
4,2,2023,11,22,85,4,4,4,水,137.147005,37.308615,137.076181,37.375719
4,2,2023,11,22,75,4,4,4,水,137.147005,37.308615,137.03519,37.360045
4,2,2023,11,22,96,4,4,4,水,137.147005,37.308615,137.006106,37.371875
4,2,2023,11,22,87,4,4,4,水,137.147005,37.308615,137.006106,37.371875
4,3,2023,11,22,62,4,1,4,水,137.147005,37.308615,137.060514,37.322448
4,4,2023,11,22,82,4,1,4,水,137.147005,37.308615,137.02836,37.286685
4,5,2023,11,22,80,4,2,4,水,137.147005,37.308615,137.248855,37.329206
4,5,2023,11,22,86,4,2,4,水,137.147005,37.308615,137.215522,37.298141
4,2,2023,11,22,95,5,2,4,水,137.147005,37.308615,137.076181,37.375719
4,2,2023,11,22,72,5,2,4,水,137.147005,37.308615,136.999816,37.350227
4,3,2023,11,24,62,1,1,4,金,137.060514,37.322448,137.147005,37.308615
4,4,2023,11,24,82,1,2,4,金,137.08349,37.257759,137.147005,37.308615
4,4,2023,11,24,84,1,2,4,金,137.08349,37.257759,137.147005,37.308615
4,6,2023,11,24,83,1,1,4,金,137.258001,37.353332,137.147005,37.308615
4,3,2023,11,24,80,2,1,4,金,137.095368,37.325405,137.147005,37.308615
4,3,2023,11,24,87,3,2,4,金,137.147005,37.308615,137.095368,37.325405
4,3,2023,11,24,80,3,2,4,金,137.147005,37.308615,137.095368,37.325405
4,4,2023,11,24,82,3,3,4,金,137.147005,37.308615,137.08349,37.257759
4,4,2023,11,24,84,3,3,4,金,137.147005,37.308615,137.08349,37.257759
4,4,2023,11,24,32,3,3,4,金,137.147005,37.308615,137.04574,37.265355
4,6,2023,11,24,83,3,2,4,金,137.147005,37.308615,137.258001,37.353332
4,6,2023,11,24,67,3,2,4,金,137.147005,37.308615,137.220123,37.330639
4,3,2023,11,24,62,4,1,4,金,137.147005,37.308615,137.060514,37.322448
4,2,2023,11,27,87,1,1,5,月,137.076181,37.375719,137.147005,37.308615
4,3,2023,11,27,88,1,2,5,月,137.055782,37.303273,137.147005,37.308615
4,3,2023,11,27,62,1,2,5,月,137.060514,37.322448,137.147005,37.308615
4,5,2023,11,27,79,1,1,5,月,137.218104,37.305475,137.147005,37.308615
4,6,2023,11,27,73,1,1,5,月,137.246386,37.353146,137.147005,37.308615
4,2,2023,11,27,83,2,1,5,月,137.076181,37.375719,137.147005,37.308615
4,4,2023,11,27,65,2,1,5,月,137.051018,37.287487,137.147005,37.308615
4,5,2023,11,27,70,2,1,5,月,137.222708,37.318675,137.147005,37.308615
4,2,2023,11,27,87,3,1,5,月,137.147005,37.308615,137.076181,37.375719
4,3,2023,11,27,88,3,2,5,月,137.147005,37.308615,137.055782,37.303273
4,3,2023,11,27,77,3,2,5,月,137.147005,37.308615,137.062943,37.345012
4,4,2023,11,27,65,3,1,5,月,137.147005,37.308615,137.051018,37.287487
4,5,2023,11,27,79,3,2,5,月,137.147005,37.308615,137.218104,37.305475
4,5,2023,11,27,70,3,2,5,月,137.147005,37.308615,137.222708,37.318675
4,6,2023,11,27,73,3,1,5,月,137.147005,37.308615,137.246386,37.353146
4,1,2023,11,27,81,4,1,5,月,137.147005,37.308615,137.11971,37.394784
4,2,2023,11,27,83,4,1,5,月,137.147005,37.308615,137.076181,37.375719
4,3,2023,11,27,62,4,1,5,月,137.147005,37.308615,137.060514,37.322448
4,2,2023,11,28,77,1,1,5,火,137.095003,37.37955,137.147005,37.308615
4,3,2023,11,28,62,1,4,5,火,137.060514,37.322448,137.147005,37.308615
4,3,2023,11,28,91,1,4,5,火,137.074928,37.312417,137.147005,37.308615
4,3,2023,11,28,81,1,4,5,火,137.074928,37.312417,137.147005,37.308615
4,3,2023,11,28,89,1,4,5,火,137.056733,37.355434,137.147005,37.308615
4,6,2023,11,28,85,1,2,5,火,137.256723,37.34734,137.147005,37.308615
4,6,2023,11,28,81,1,2,5,火,137.235317,37.338946,137.147005,37.308615
4,4,2023,11,28,81,2,2,5,火,137.04574,37.265355,137.146736,37.299112
4,4,2023,11,28,32,2,2,5,火,137.04574,37.265355,137.146736,37.299112
4,5,2023,11,28,80,2,1,5,火,137.215522,37.298141,137.147005,37.308615
4,2,2023,11,28,77,3,2,5,火,137.147005,37.308615,137.095003,37.37955
4,2,2023,11,28,72,3,2,5,火,137.097555,37.369425,136.999816,37.350227
4,3,2023,11,28,82,3,4,5,火,137.147005,37.308615,137.095368,37.325405
4,3,2023,11,28,91,3,4,5,火,137.147005,37.308615,137.074928,37.312417
4,3,2023,11,28,81,3,4,5,火,137.147005,37.308615,137.074928,37.312417
4,3,2023,11,28,89,3,4,5,火,137.147005,37.308615,137.056733,37.355434
4,4,2023,11,28,82,3,3,5,火,137.147005,37.308615,137.04574,37.265355
4,4,2023,11,28,90,3,3,5,火,137.147005,37.308615,137.082226,37.250315
4,4,2023,11,28,32,3,3,5,火,137.147005,37.308615,137.04574,37.265355
4,5,2023,11,28,77,3,1,5,火,137.147005,37.308615,137.222708,37.318675
4,6,2023,11,28,85,3,2,5,火,137.147005,37.308615,137.256723,37.34734
4,6,2023,11,28,81,3,2,5,火,137.147005,37.308615,137.235317,37.338946
4,3,2023,11,28,62,4,1,5,火,137.147005,37.308615,137.060514,37.322448
4,3,2023,11,29,88,1,3,5,水,136.988499,37.323135,137.147005,37.308615
4,3,2023,11,29,62,1,3,5,水,137.060514,37.322448,137.147005,37.308615
4,3,2023,11,29,78,1,3,5,水,137.100438,37.31086,137.147005,37.308615
4,5,2023,11,29,89,1,2,5,水,137.232128,37.305714,137.147005,37.308615
4,5,2023,11,29,87,1,2,5,水,137.232128,37.305714,137.147005,37.308615
4,6,2023,11,29,83,1,2,5,水,137.241873,37.348856,137.147005,37.308615
4,6,2023,11,29,83,1,2,5,水,137.258001,37.353332,137.147005,37.308615
4,3,2023,11,29,80,2,1,5,水,137.095368,37.325405,137.147005,37.308615
4,3,2023,11,29,88,3,4,5,水,137.147005,37.308615,136.988499,37.323135
4,3,2023,11,29,80,3,4,5,水,137.147005,37.308615,137.095368,37.325405
4,3,2023,11,29,78,3,4,5,水,137.147005,37.308615,137.100438,37.31086
4,3,2023,11,29,76,3,4,5,水,137.147005,37.308615,137.074928,37.312417
4,5,2023,11,29,89,3,4,5,水,137.147005,37.308615,137.232128,37.305714
4,5,2023,11,29,87,3,4,5,水,137.147005,37.308615,137.232128,37.305714
4,5,2023,11,29,83,3,4,5,水,137.147005,37.308615,137.233891,37.301224
4,5,2023,11,29,86,3,4,5,水,137.147005,37.308615,137.215522,37.298141
4,6,2023,11,29,83,3,2,5,水,137.147005,37.308615,137.241873,37.348856
4,6,2023,11,29,83,3,2,5,水,137.147005,37.308615,137.258001,37.353332
4,3,2023,11,29,62,4,1,5,水,137.147005,37.308615,137.060514,37.322448
4,2,2023,11,30,83,1,4,5,木,137.076181,37.375719,137.147005,37.308615
4,2,2023,11,30,87,1,4,5,木,137.076181,37.375719,137.147005,37.308615
4,2,2023,11,30,96,1,4,5,木,137.006106,37.371875,137.147005,37.308615
4,2,2023,11,30,87,1,4,5,木,137.006106,37.371875,137.147005,37.308615
4,3,2023,11,30,62,1,3,5,木,137.060514,37.322448,137.147005,37.308615
4,3,2023,11,30,76,1,3,5,木,137.106016,37.332129,137.147005,37.308615
4,3,2023,11,30,89,1,3,5,木,137.081802,37.339192,137.147005,37.308615
4,4,2023,11,30,85,1,1,5,木,137.060525,37.274462,137.147005,37.308615
4,5,2023,11,30,82,1,2,5,木,137.243469,37.315342,137.147005,37.308615
4,5,2023,11,30,85,1,2,5,木,137.243469,37.315342,137.147005,37.308615
4,4,2023,11,30,81,2,1,5,木,137.082226,37.250315,137.147005,37.308615
4,5,2023,11,30,85,2,2,5,木,137.229645,37.297742,137.147005,37.308615
4,5,2023,11,30,77,2,2,5,木,137.229645,37.297742,137.147005,37.308615
4,2,2023,11,30,87,3,1,5,木,137.147005,37.308615,137.076181,37.375719
4,3,2023,11,30,82,3,2,5,木,137.147005,37.308615,137.095368,37.325405
4,3,2023,11,30,89,3,2,5,木,137.147005,37.308615,137.081802,37.339192
4,6,2023,11,30,72,3,1,5,木,137.147005,37.308615,137.235317,37.338946
4,2,2023,11,30,96,4,2,5,木,137.147005,37.308615,137.006106,37.371875
4,2,2023,11,30,87,4,2,5,木,137.147005,37.308615,137.006106,37.371875
4,3,2023,11,30,62,4,1,5,木,137.147005,37.308615,137.060514,37.322448
4,4,2023,11,30,81,4,1,5,木,137.147005,37.308615,137.082226,37.250315
4,5,2023,11,30,80,4,1,5,木,137.147005,37.308615,137.259326,37.332611
4,6,2023,11,30,79,4,1,5,木,137.147005,37.308615,137.20192,37.327726
4,3,2023,11,30,82,5,1,5,木,137.147005,37.308615,137.100438,37.31086
4,5,2023,11,30,85,5,2,5,木,137.147005,37.308615,137.229645,37.297742
4,5,2023,11,30,77,5,2,5,木,137.147005,37.308615,137.229645,37.297742
4,2,2024,11,5,77,1,1,2,火,137.095003,37.37955,137.147005,37.308615
4,3,2024,11,5,63,1,1,2,火,137.060514,37.322448,137.147005,37.308615
4,5,2024,11,5,89,1,1,2,火,137.248934,37.322043,137.147005,37.308615
4,2,2024,11,5,54,2,1,2,火,137.006106,37.371875,137.147005,37.308615
4,3,2024,11,5,77,2,1,2,火,137.074928,37.312417,137.147005,37.308615
4,2,2024,11,5,54,3,1,2,火,137.147005,37.308615,137.006106,37.371875
4,5,2024,11,5,75,3,2,2,火,137.147005,37.308615,137.215522,37.298141
4,5,2024,11,5,81,3,2,2,火,137.147005,37.308615,137.205407,37.306037
4,6,2024,11,5,86,3,2,2,火,137.147005,37.308615,137.164401,37.334595
4,6,2024,11,5,73,3,2,2,火,137.147005,37.308615,137.19014,37.335377
4,2,2024,11,5,77,4,1,2,火,137.147005,37.308615,137.095003,37.37955
4,3,2024,11,5,63,4,2,2,火,137.147005,37.308615,137.060514,37.322448
4,3,2024,11,5,77,4,2,2,火,137.147005,37.308615,137.074928,37.312417
4,4,2024,11,5,92,4,1,2,火,137.147005,37.308615,137.010079,37.280483
4,5,2024,11,5,89,4,1,2,火,137.147005,37.308615,137.248934,37.322043
4,6,2024,11,5,64,4,1,2,火,137.147005,37.308615,137.177207,37.320103
4,2,2024,11,6,97,1,2,2,水,137.006106,37.371875,137.147005,37.308615
4,2,2024,11,6,87,1,2,2,水,137.006106,37.371875,137.147005,37.308615
4,3,2024,11,6,63,1,4,2,水,137.060514,37.322448,137.147005,37.308615
4,3,2024,11,6,68,1,4,2,水,137.060514,37.322448,137.147005,37.308615
4,3,2024,11,6,90,1,4,2,水,137.074928,37.312417,137.147005,37.308615
4,3,2024,11,6,78,1,4,2,水,137.100438,37.31086,137.147005,37.308615
4,4,2024,11,6,90,1,1,2,水,137.074765,37.296261,137.147005,37.308615
4,6,2024,11,6,82,1,1,2,水,137.235317,37.338946,137.147005,37.308615
4,3,2024,11,6,80,2,2,2,水,137.095368,37.325405,137.147005,37.308615
4,3,2024,11,6,88,2,2,2,水,137.106016,37.332129,137.147005,37.308615
4,4,2024,11,6,69,2,1,2,水,137.133196,37.298271,137.147005,37.308615
4,3,2024,11,6,80,3,4,2,水,137.147005,37.308615,137.095368,37.325405
4,3,2024,11,6,68,3,4,2,水,137.147005,37.308615,137.060514,37.322448
4,3,2024,11,6,90,3,4,2,水,137.147005,37.308615,137.074928,37.312417
4,3,2024,11,6,66,3,4,2,水,137.147005,37.308615,137.081802,37.339192
4,4,2024,11,6,90,3,2,2,水,137.147005,37.308615,137.074765,37.296261
4,4,2024,11,6,91,3,2,2,水,137.147005,37.308615,137.080787,37.268954
4,5,2024,11,6,88,3,3,2,水,137.147005,37.308615,137.221745,37.300365
4,5,2024,11,6,73,3,3,2,水,137.147005,37.308615,137.227416,37.300024
4,5,2024,11,6,89,3,3,2,水,137.147005,37.308615,137.221745,37.300365
4,5,2024,11,6,77,3,3,2,水,137.147005,37.308615,137.222708,37.318675
4,5,2024,11,6,89,3,3,2,水,137.147005,37.308615,137.215522,37.298141
4,5,2024,11,6,82,3,3,2,水,137.147005,37.308615,137.205407,37.306037
4,6,2024,11,6,82,3,4,2,水,137.147005,37.308615,137.188754,37.321921
4,6,2024,11,6,80,3,4,2,水,137.147005,37.308615,137.20192,37.327726
4,6,2024,11,6,76,3,4,2,水,137.147005,37.308615,137.212371,37.333103
4,6,2024,11,6,82,3,4,2,水,137.147005,37.308615,137.235317,37.338946
4,3,2024,11,6,63,4,3,2,水,137.147005,37.308615,137.060514,37.322448
4,3,2024,11,6,88,4,3,2,水,137.147005,37.308615,137.106016,37.332129
4,3,2024,11,6,78,4,3,2,水,137.147005,37.308615,137.100438,37.31086
4,3,2024,11,6,78,5,1,2,水,137.147005,37.308615,137.095368,37.325405
4,3,2024,11,7,63,1,4,2,木,137.060514,37.322448,137.147005,37.308615
4,3,2024,11,7,88,1,4,2,木,136.988499,37.323135,137.147005,37.308615
4,3,2024,11,7,66,1,4,2,木,137.000707,37.307281,137.147005,37.308615
4,3,2024,11,7,87,1,4,2,木,137.060514,37.322448,137.147005,37.308615
4,3,2024,11,7,78,2,1,2,木,137.095368,37.325405,137.147005,37.308615
4,5,2024,11,7,88,2,1,2,木,137.215522,37.298141,137.147005,37.308615
4,3,2024,11,7,88,3,1,2,木,137.147005,37.308615,136.988499,37.323135
4,4,2024,11,7,87,3,2,2,木,137.147005,37.308615,137.089888,37.255683
4,4,2024,11,7,81,3,2,2,木,137.147005,37.308615,137.089888,37.255683
4,5,2024,11,7,75,3,2,2,木,137.147005,37.308615,137.215522,37.298141
4,5,2024,11,7,80,3,2,2,木,137.147005,37.308615,137.215522,37.298141
4,5,2024,11,7,88,3,3,2,木,137.147005,37.308615,137.221745,37.300365
4,5,2024,11,7,79,3,3,2,木,137.147005,37.308615,137.221745,37.300365
4,5,2024,11,7,75,3,3,2,木,137.147005,37.308615,137.221745,37.300365
4,3,2024,11,7,63,4,3,2,木,137.147005,37.308615,137.060514,37.322448
4,3,2024,11,7,66,4,3,2,木,137.147005,37.308615,137.000707,37.307281
4,3,2024,11,7,87,4,3,2,木,137.147005,37.308615,137.060514,37.322448
4,2,2024,11,7,78,5,1,2,木,137.147005,37.308615,136.999816,37.350227
4,3,2024,11,7,78,5,1,2,木,137.147005,37.308615,137.095368,37.325405
4,2,2024,11,8,73,1,4,2,金,137.006106,37.371875,137.147005,37.308615
4,2,2024,11,8,81,1,4,2,金,137.03519,37.360045,137.147005,37.308615
4,2,2024,11,8,82,1,4,2,金,137.076181,37.375719,137.147005,37.308615
4,2,2024,11,8,79,1,4,2,金,137.076181,37.375719,137.147005,37.308615
4,3,2024,11,8,78,1,3,2,金,137.040196,37.333328,137.147005,37.308615
4,3,2024,11,8,65,1,3,2,金,137.060514,37.322448,137.147005,37.308615
4,3,2024,11,8,63,1,3,2,金,137.060514,37.322448,137.147005,37.308615
4,5,2024,11,8,80,1,1,2,金,137.205407,37.306037,137.147005,37.308615
4,6,2024,11,8,79,1,1,2,金,137.248556,37.353087,137.147005,37.308615
4,3,2024,11,8,76,2,4,2,金,137.000707,37.307281,137.147005,37.308615
4,3,2024,11,8,78,2,4,2,金,137.095368,37.325405,137.147005,37.308615
4,3,2024,11,8,83,2,4,2,金,136.977028,37.308906,137.147005,37.308615
4,3,2024,11,8,64,2,4,2,金,136.977028,37.308906,137.147005,37.308615
4,4,2024,11,8,69,2,1,2,金,137.133196,37.298271,137.147684,37.310406
4,2,2024,11,8,89,3,4,2,金,137.147005,37.308615,137.100725,37.382635
4,2,2024,11,8,82,3,4,2,金,137.147005,37.308615,137.076181,37.375719
4,2,2024,11,8,79,3,4,2,金,137.147005,37.308615,137.076181,37.375719
4,2,2024,11,8,81,3,4,2,金,137.147005,37.308615,137.03519,37.360045
4,3,2024,11,8,65,3,3,2,金,137.147005,37.308615,137.060514,37.322448
4,3,2024,11,8,78,3,3,2,金,137.147005,37.308615,137.040196,37.333328
4,3,2024,11,8,76,3,3,2,金,137.147005,37.308615,137.000707,37.307281
4,3,2024,11,8,83,3,2,2,金,137.147005,37.308615,136.977028,37.308906
4,3,2024,11,8,64,3,2,2,金,137.147005,37.308615,136.977028,37.308906
4,4,2024,11,8,80,3,1,2,金,137.147005,37.308615,137.084941,37.260248
